,Unnamed: 0,publish_time,entry_date,username,video_title,tokenised_title,genre,words_in_names,min_views,max_views,exit_date,percentage_view_increase,sentiment,name_sentiment,emotion,sentiment_polarity,name_sentiment_polarity
324,410,2021-06-07T17:21:55Z,2021-06-10,Entertainment Tonight,Logan Paul vs Floyd Mayweather Fight HIGHLIGHTS,"['logan', 'paul', 'vs', 'floyd', 'mayweather', 'fight', 'highlights']",Traditional Media,"['nig', 'en', 'nigh', 'ni', 'ment', 'tonight', 'tai', 'enter', 'entertain', 'tain', 'ta', 'night', 'te', 'ai', 'ton', 'men', 'entertainment', 'er']",3104208,3998034,2021-06-13,0.28794011226051863,-0.3818,0.0,"{'fear': 0.3333333333333333, 'anger': 0.3333333333333333, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",negative,neutral
325,412,2021-06-09T15:30:46Z,2021-06-10,jackfrags,Battlefield 2042 Gameplay Details and More!,"['battlefield', 'gameplay', 'details']",Youtuber,"['ra', 'jack', 'rag', 'fra']",1138189,2308425,2021-06-11,1.0281561322416577,-0.4389,0.0,"{'fear': 0.5, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",negative,neutral
326,413,2021-06-09T16:00:32Z,2021-06-10,Donut Media,The Next Money Pit Project Car Revealed,"['money', 'pit', 'project', 'car', 'revealed']",Youtuber,"['ut', 'media', 'di', 'nu', 'nut', 'ed', 'don']",598379,1208837,2021-06-11,1.0201862030585966,0.0,0.0,"{'fear': 0.0, 'anger': 0.16666666666666666, 'anticip': 0.0, 'trust': 0.16666666666666666, 'surprise': 0.16666666666666666, 'positive': 0.16666666666666666, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.16666666666666666, 'anticipation': 0.16666666666666666}",neutral,neutral
327,414,2021-06-09T08:31:54Z,2021-06-10,Heavy Spoilers,LOKI Episode 1 Breakdown &amp; Ending Explained Spoiler Review | Marvel Easter Eggs &amp; Things You Missed,"['loki', 'episode', 'breakdown', 'ending', 'explained', 'spoiler', 'review', 'marvel', 'easter', 'eggs', 'things', 'missed']",Youtuber,"['ea', 'poil', 'spoil', 'oil', 'ers', 'po', 'ler', 'er', 'poi', 'heavy', 'oiler', 'spoiler']",231518,362835,2021-06-11,0.5671999585345416,0.1531,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.5, 'positive': 0.5, 'negative': 1.0, 'sadness': 0.5, 'disgust': 0.0, 'joy': 0.0}",positive,neutral
328,415,2021-06-10T07:36:50Z,2021-06-10,Arash Prime,Battlefield 2042.EXE Reveal Meme Trailer | Battlefield.exe,"['battlefield', 'exe', 'reveal', 'meme', 'trailer', 'battlefieldexe']",Trailer,"['ras', 'rim', 'ra', 'rime', 'ash', 'ar', 'ara', 'sh', 'rash', 'prime', 'prim']",7921665,10700735,2021-06-11,0.3508189250618399,-0.3818,-2.0,"{'fear': 0.5, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",negative,negative
329,416,2021-06-10T00:00:17Z,2021-06-10,TheEllenShow,TWICE Performs &#39;Alcohol Free&#39;,"['twice', 'performs', 'alcohol', 'free']",Traditional Media,"['en', 'sho', 'sh', 'lens', 'ellen', 'elle', 'len', 'thee', 'ow', 'ho', 'el', 'heel', 'eel', 'ell', 'ens', 'th']",796081,4369012,2021-06-16,4.488150075180792,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
330,418,2021-06-08T06:00:13Z,2021-06-10,Fortnite,Fortnite Chapter 2 - Season 7 Battle Pass Trailer,"['fortnite', 'chapter', 'season', 'battle', 'pass', 'trailer']",Commercial,"['nit', 'fo', 'ni', 'ort', 'fort', 'te']",5246697,5405519,2021-06-10,0.030270854215518832,-0.3818,0.0,"{'fear': 0.0, 'anger': 0.5, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",negative,neutral
331,419,2021-06-08T06:00:08Z,2021-06-10,Fortnite,Chapter 2 Season 7 - Battle Stars and the New Battle Pass,"['chapter', 'season', 'battle', 'stars', 'new', 'battle', 'pass']",Commercial,"['nit', 'fo', 'ni', 'ort', 'fort', 'te']",1772389,1792492,2021-06-10,0.011342318193128031,-0.6369,0.0,"{'fear': 0.0, 'anger': 0.5, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",negative,neutral
332,420,2021-06-09T00:54:44Z,2021-06-10,LazarBeam,SEASON 7 MEMES (fortnite is back),"['season', 'memes', 'fortnite']",Youtuber,"['ea', 'laz', 'beam', 'bea', 'ar', 'zar', 'za', 'la', 'lazar']",3380045,4751189,2021-06-12,0.4056585045465371,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
333,421,2021-06-09T14:00:14Z,2021-06-10,Quantum Tech HD,Man Digs a Hole in a Mountain and Turns it Into an Amazing Apartment,"['man', 'digs', 'hole', 'mountain', 'turns', 'amazing', 'apartment']",Youtuber,"['qua', 'quant', 'tu', 'tech', 'um', 'tum', 'antum', 'ant', 'quantum', 'quan', 'antu', 'tec', 'te']",1915333,16420309,2021-06-16,7.573083114006808,0.5859,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 1.0}",positive,neutral
334,423,2021-06-10T10:23:57Z,2021-06-10,MPSV,Monster vs Dad 999x speed.,"['monster', 'vs', 'dad', 'x', 'speed']",Youtuber,,30646750,33228061,2021-06-11,0.08422788713321967,0.0,0.0,"{'fear': 0.5, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
335,424,2021-06-09T17:25:02Z,2021-06-10,FaZe Kay,"Surprising FaZe Jarvis with Custom Boxing Outfit, then Boxing Him ($10,000)","['surprising', 'faze', 'jarvis', 'custom', 'boxing', 'outfit', 'boxing']",Youtuber,"['fa', 'faze', 'ka', 'ay', 'kay']",1167442,1663233,2021-06-12,0.4246814831057989,0.2732,0.0,"{'fear': 0.0, 'anger': 1.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 1.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",positive,neutral
336,426,2021-06-09T15:22:28Z,2021-06-10,Ryan Reynolds,Ryan Reynolds&#39; Vasectomy,"['ryan', 'reynolds', 'vasectomy']",Youtuber,"['yan', 'old', 'ya', 'yn', 'reynold', 'eyn', 'ey']",531484,1101497,2021-06-11,1.0724932453281757,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
337,429,2021-06-09T14:00:09Z,2021-06-10,acdcVEVO,AC/DC - Witch&#39;s Spell (Official Video),"['acdc', 'witchs', 'spell', 'official', 'video']",Music,,500008,731426,2021-06-11,0.4628285947424841,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
338,430,2021-06-09T17:31:18Z,2021-06-10,PowerfulJRE,The Aftermath of the Logan Paul vs. Floyd Mayweather Fight,"['aftermath', 'logan', 'paul', 'vs', 'floyd', 'mayweather', 'fight']",Traditional Media,"['power', 'ow', 'ower', 'po', 'fu', 'er', 'wer', 'powerful', 'owe', 'werf', 'pow']",1331170,2003400,2021-06-12,0.5049918492754494,-0.3818,2.0,"{'fear': 0.3333333333333333, 'anger': 0.3333333333333333, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.2, 'disgust': 0.2, 'joy': 0.0}",negative,positive
339,431,2021-06-07T07:15:01Z,2021-06-10,TIKTORIKI,What are they eating this time?! #shorts Funny Tiktok video by Tiktoriki,"['eating', 'time', 'shorts', 'funny', 'tiktok', 'video', 'tiktoriki']",Music,"['tor', 'ti', 'rik']",11480177,15867399,2021-06-11,0.3821563029907989,0.4926,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 1.0}",positive,neutral
340,432,2021-06-09T02:16:27Z,2021-06-10,MC XD,Sapnap &amp; George REACT to &quot;Mask Music Video&quot;,"['sapnap', 'george', 'react', 'mask', 'music', 'video']",Music,,4087153,4873087,2021-06-11,0.1922937555799844,0.0,0.0,"{'fear': 0.5, 'anger': 0.5, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.3333333333333333}",neutral,neutral
341,433,2021-06-09T20:18:48Z,2021-06-10,Doctor Mike,Doctor Reacts To Painful TikToks,"['doctor', 'reacts', 'painful', 'tiktoks']",Youtuber,"['tor', 'mike', 'doctor', 'doc', 'ike', 'mi']",846999,1726420,2021-06-13,1.0382786756536904,-0.4404,0.0,"{'fear': 0.2, 'anger': 0.2, 'anticip': 0.0, 'trust': 0.5, 'surprise': 0.0, 'positive': 0.5, 'negative': 0.2, 'sadness': 0.2, 'disgust': 0.2, 'joy': 0.0}",negative,neutral
342,434,2021-06-10T20:32:03Z,2021-06-10,welshdraagon,Smallant1 makes up for lost time by busting a fat one.,"['smallant', 'makes', 'lost', 'time', 'busting', 'fat']",Youtuber,"['el', 'aa', 'ago', 'ra', 'agon', 'welsh', 'wels', 'sh', 'els', 'gon']",578740,685571,2021-06-11,0.18459239036527628,-0.3182,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.5, 'disgust': 0.3333333333333333, 'joy': 0.0, 'anticipation': 1.0}",negative,neutral
343,436,2021-06-09T16:17:21Z,2021-06-10,Ninja Sex Party,The Mystic Crystal - NSP,"['mystic', 'crystal', 'nsp']",Youtuber,"['sex', 'pa', 'se', 'arty', 'party', 'art', 'par', 'ar', 'ex', 'ninja', 'ni']",288298,395019,2021-06-11,0.3701759984460524,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 1.0, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
344,437,2021-06-09T19:37:20Z,2021-06-10,Niki and Gabi,Reacting to our Snapchat Reality Show | Niki and Gabi,"['reacting', 'snapchat', 'reality', 'niki', 'gabi']",Youtuber,"['gab', 'ab', 'gabi', 'ga', 'ni']",199203,254951,2021-06-11,0.2798552230639097,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
345,438,2021-06-10T01:17:17Z,2021-06-10,Babar azam Fans,Full  Highlights||Match 15.||Lahore Qalander vs Islamabad United|| PSL.6,"['highlightsmatch', 'lahore', 'qalander', 'vs', 'islamabad', 'united', 'psl']",Traditional Media,"['fan', 'ba', 'fa', 'ar', 'ab', 'aba', 'bar', 'za', 'baba', 'bab']",698301,855412,2021-06-11,0.2249903694825011,0.0,3.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.5, 'surprise': 0.0, 'positive': 0.5, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,positive
346,439,2021-06-07T03:28:23Z,2021-06-10,Street Foodie,Street Food #555,"['street', 'food']",Youtuber,"['stree', 'food', 'di', 'ree', 'st', 'street', 'reet', 'fo', 'tree', 'ie', 'od', 'stre', 'foo', 'die']",2169513,3531340,2021-06-12,0.6277109194551957,0.0,-3.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.3333333333333333, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.3333333333333333}",neutral,negative
347,440,2021-06-10T01:35:28Z,2021-06-10,Bloomberg Quicktake,How China Lost Patience with Its Loudest Billionaire,"['china', 'lost', 'patience', 'loudest', 'billionaire']",Youtuber,"['quick', 'om', 'lo', 'loom', 'erg', 'loo', 'omber', 'berg', 'blo', 'bloom', 'er', 'ak', 'ake', 'ber', 'ta']",388492,641597,2021-06-11,0.6515063373248355,-0.3182,-1.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.3333333333333333, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.5, 'sadness': 0.5, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.3333333333333333}",negative,negative
348,441,2021-06-10T15:00:12Z,2021-06-11,The Sims,The Sims 4 Cottage Living: Official Reveal Trailer,"['sims', 'cottage', 'living', 'official', 'reveal', 'trailer']",Commercial,"['sim', 'si', 'th']",835887,1486142,2021-06-13,0.7779221354082549,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
349,442,2021-06-04T16:00:30Z,2021-06-11,Drakeout Vtuber,TNT INFINITA EN MINECRAFT #shorts,"['tnt', 'infinita', 'en', 'minecraft', 'shorts']",Commercial,"['ut', 'tub', 'tube', 'ra', 'tu', 'rake', 'er', 'ak', 'ake', 'ber', 'drake', 'tuber']",2030295,3451309,2021-06-15,0.6999051861921544,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
350,444,2021-06-10T19:42:51Z,2021-06-11,Bancily,Fortnite&#39;s BEST Skin Combos In Season 7,"['fortnites', 'best', 'skin', 'combos', 'season']",Traditional Media,"['banc', 'ba', 'ly', 'ban']",1381764,1689028,2021-06-11,0.2223708245402254,0.7125,-2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",positive,negative
351,445,2021-06-03T06:54:52Z,2021-06-11,Shades of Sherin,Testing Different Masks #Shorts,"['testing', 'different', 'masks', 'shorts']",Youtuber,"['shad', 'hade', 'ad', 'sher', 'sha', 'de', 'sh', 'shade', 'ade', 'es', 'hades', 'er', 'ha']",6086166,9180600,2021-06-13,0.5084373314825786,0.0,2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,positive
352,446,2021-06-09T00:36:23Z,2021-06-11,America's Got Talent,Korean Soul Sings an AMAZING Cover of &quot;All My Life&quot; - America&#39;s Got Talent 2021,"['korean', 'soul', 'sings', 'amazing', 'cover', 'life', 'americas', 'got', 'talent']",Traditional Media,"['got', 'en', 'tal', 'erica', 'alen', 'america', 'ta', 'len', 'lent', 'talent', 'al', 'eric', 'ame', 'mer', 'ale', 'er', 'ric', 'tale']",1617553,3207955,2021-06-15,0.9832147694696868,0.8091,2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",positive,positive
353,448,2021-06-09T06:30:27Z,2021-06-11,Saregama Music,Badshah - Paani Paani | Jacqueline Fernandez | Aastha Gill | Official Music Video,"['badshah', 'paani', 'paani', 'jacqueline', 'fernandez', 'aastha', 'gill', 'official', 'music', 'video']",Music,"['reg', 'music', 'si', 'mu', 'sare', 'sar', 'ma', 'ar', 'ama', 'gam', 'mus', 'sic', 'ga', 'sa']",27026146,60579246,2021-06-15,1.2415051705855509,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.3333333333333333}",neutral,neutral
354,449,2021-06-10T14:00:34Z,2021-06-11,boburnham,White Woman&#39;s Instagram -- Bo Burnham (from &quot;Inside&quot; -- ALBUM OUT NOW),"['white', 'womans', 'instagram', 'bo', 'burnham', 'inside', 'album']",Youtuber,"['bob', 'bo', 'urn', 'ur', 'bu', 'burn', 'bur', 'ham', 'ha']",1054506,1961211,2021-06-13,0.8598386353420464,0.0,2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.25, 'surprise': 0.0, 'positive': 0.25, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.25, 'anticipation': 0.25}",neutral,positive
355,450,2021-06-10T19:45:37Z,2021-06-11,BANDAI NAMCO Entertainment Europe,ELDEN RING - Official Gameplay Reveal,"['elden', 'ring', 'official', 'gameplay', 'reveal']",Commercial,"['banda', 'en', 'nam', 'band', 'ur', 'ment', 'tai', 'enter', 'entertain', 'tain', 'te', 'ta', 'ba', 'ai', 'ro', 'ope', 'anda', 'rope', 'da', 'men', 'uro', 'na', 'entertainment', 'er', 'eu', 'ban']",914787,1930879,2021-06-13,1.1107416261927643,0.0,-2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,negative
356,452,2021-06-07T12:56:37Z,2021-06-11,Jeremy Lynch,9 YEAR OLD ME AFTER WATCHING SPIDER-MAN {part 2} #Shorts,"['year', 'old', 'watching', 'spiderman', 'shorts']",Traditional Media,"['jeremy', 'ere', 'yn', 'em', 'er', 'lynch', 'ly']",2740614,14371957,2021-06-14,4.244064651205898,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
357,453,2021-06-07T22:42:32Z,2021-06-11,Sydney Morgan,AVOCADO FACE MASK | SYDNEY MORGAN #SHORTS,"['avocado', 'face', 'mask', 'sydney', 'morgan', 'shorts']",Youtuber,"['organ', 'syd', 'ne', 'morg', 'mo', 'mor', 'morgan', 'ga', 'morga', 'gan', 'ey']",4721767,11835614,2021-06-14,1.506606954557478,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
358,454,2021-06-05T04:55:00Z,2021-06-11,Tsuriki Show,And who are you in this video? #shorts,"['video', 'shorts']",Music,"['ho', 'ur', 'sur', 'ow', 'uri', 'sh', 'rik', 'sho']",18800957,49346709,2021-06-14,1.6246913388504638,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
359,455,2021-06-10T22:00:32Z,2021-06-11,Lorde,Lorde - Solar Power (Official Music Video),"['lorde', 'solar', 'power', 'official', 'music', 'video']",Music,"['lo', 'de', 'lord']",1994961,8426945,2021-06-14,3.2241151581409357,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.3333333333333333}",neutral,neutral
360,457,2021-06-10T16:30:26Z,2021-06-11,Critical Role,State of the Role: Revealing our Super Top Secret Project!,"['state', 'role', 'revealing', 'super', 'secret', 'project']",Youtuber,"['tical', 'role', 'tic', 'ro', 'rit', 'al', 'ti', 'critic', 'cal', 'ole', 'critical']",398915,459768,2021-06-12,0.15254628178935362,0.7177,-2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",positive,negative
361,459,2021-06-11T04:00:09Z,2021-06-11,Maroon5VEVO,Maroon 5 - Lost (Official Music Video),"['maroon', 'lost', 'official', 'music', 'video']",Music,"['maro', 'roon', 'aroon', 'ar', 'ma', 'ro', 'mar', 'maroon', 'aro']",326366,1447453,2021-06-12,3.4350606374438515,-0.3182,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 1.0, 'sadness': 0.5, 'disgust': 0.0, 'joy': 0.3333333333333333}",negative,neutral
362,460,2021-06-09T06:30:10Z,2021-06-11,Sibbu Giri,GIRLS TRIP AUR BHOOT ( Episode - 2 ) || Sibbu Giri || Aashish Bhardwaj,"['girls', 'trip', 'aur', 'bhoot', 'episode', 'sibbu', 'giri', 'aashish', 'bhardwaj']",Youtuber,"['gi', 'si', 'bu', 'sib']",2159297,4241209,2021-06-14,0.9641619471522443,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 1.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
363,462,2021-06-10T11:00:06Z,2021-06-11,SSundee,OFFICIAL LEGO Mod in Among Us,"['official', 'lego', 'mod']",Traditional Media,"['de', 'dee', 'un', 'sun', 'ssu', 'unde']",4097534,5045337,2021-06-12,0.2313105882708966,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
364,463,2021-06-09T22:41:38Z,2021-06-11,iDeactivateMC,100 Things Added in Minecraft 1.17 Caves &amp; Cliffs Update,"['things', 'added', 'minecraft', 'caves', 'cliffs', 'update']",Youtuber,"['ide', 'ate', 'idea', 'de', 'iva', 'ea', 'deactivate', 'em', 'id', 'activate', 'ti', 'vat', 'act', 'te']",450040,673695,2021-06-12,0.4969669362723314,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
365,464,2021-06-10T16:15:02Z,2021-06-11,Netflix,Masters of the Universe: Revelation | Official Teaser | Netflix,"['masters', 'universe', 'revelation', 'official', 'teaser', 'netflix']",Commercial,"['net', 'ne', 'li', 'flix']",1732379,3276356,2021-06-13,0.8912466613829884,-0.25,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",negative,neutral
366,465,2021-06-10T22:48:30Z,2021-06-11,ALPHA MUSIC EMPIRE,KOLLEGAH - ROTLICHTSONATE (ZHT5 Intro) Official 5K Video,"['kollegah', 'rotlichtsonate', 'zht', 'intro', 'official', 'k', 'video']",Music,"['empire', 'music', 'si', 'alpha', 'mu', 'pi', 'em', 'alp', 'al', 'mus', 'ha', 'sic', 'ire', 'pir']",350118,916194,2021-06-13,1.6168149024043323,0.0,2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,positive
367,466,2021-06-10T22:00:10Z,2021-06-11,LifeisPainTv,PA Sports x Kianush x Jamule - Shawty (prod. by Aside &amp; Chekaa) [Official Video],"['pa', 'sports', 'x', 'kianush', 'x', 'jamule', 'shawty', 'prod', 'aside', 'chekaa', 'official', 'video']",Music,"['pa', 'aint', 'li', 'feis', 'ai', 'fei', 'paint', 'spa', 'fe', 'lif', 'pain', 'life', 'ife']",148253,355301,2021-06-13,1.3965855665652631,0.0,-2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,negative
368,467,2021-06-11T00:00:09Z,2021-06-11,jbalvinVEVO,"J. Balvin, Jay Wheeler - Otro Fili (Official Video)","['j', 'balvin', 'jay', 'wheeler', 'otro', 'fili', 'official', 'video']",Music,"['alvin', 'ba', 'bal', 'al']",2009068,7863401,2021-06-16,2.9139546297089,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
369,468,2021-06-10T22:00:09Z,2021-06-11,RauwAlejandroTv,Rauw Alejandro - Todo de Ti (Official Behind The Scenes),"['rauw', 'alejandro', 'todo', 'de', 'ti', 'official', 'scenes']",Youtuber,"['ra', 'wale', 'rot', 'jan', 'ale', 'ro', 'al', 'alejandro', 'wa']",1766852,5500728,2021-06-16,2.113293020581237,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
370,470,2021-06-11T14:00:11Z,2021-06-11,dojacatVEVO,Doja Cat - Need To Know (Official Video),"['doja', 'cat', 'need', 'know', 'official', 'video']",Music,['cat'],2607792,23239141,2021-06-23,7.9114243007111,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
